Date,Open,High,Low,Close,Volume,Adj Close
1988-08-01,1623.280029,1628.670044,1543.130005,1567.97998,000,1567.97998
1988-07-01,1624.969971,1644.959961,1572.73999,1621.47998,000,1621.47998
1988-06-01,1589.650024,1642.630005,1582.569946,1633.319946,000,1633.319946
1988-05-02,1563.109985,1570.939941,1503.689941,1565.339966,000,1565.339966
1988-04-04,1534.98999,1619.900024,1534.569946,1563.540039,000,1563.540039
1988-03-01,1587.959961,1614.400024,1544.930054,1550.109985,000,1550.109985
1988-02-01,1515.530029,1590.920044,1483.920044,1590.920044,000,1590.920044
1988-01-04,1510.98999,1542.599976,1445.640015,1523.98999,000,1523.98999
1987-12-01,1379.869995,1494.699951,1331.339966,1461.609985,000,1461.609985
1987-11-02,1509.290039,1509.290039,1371.310059,1371.310059,000,1371.310059
1987-10-01,1934.680054,1939.650024,1352.170044,1488.780029,000,1488.780029
1987-09-01,1916.069946,1916.069946,1842.469971,1905.810059,000,1905.810059
1987-08-03,1882.859985,1987.76001,1875.670044,1950.430054,000,1950.430054
1987-07-01,1803.030029,1888.890015,1803.030029,1888.890015,000,1888.890015
1987-06-01,1728.589966,1837.400024,1721.089966,1808.849976,000,1808.849976
1987-05-01,1719.709961,1760.209961,1660.290039,1728.589966,000,1728.589966
1987-04-01,1755.660034,1807.680054,1673.930054,1722.040039,000,1722.040039
1987-03-02,1708.609985,1808.949951,1708.609985,1754.079956,000,1754.079956
1987-02-02,1664.829956,1721.609985,1661.97998,1713.050049,000,1713.050049
1987-01-02,1491.00,1657.119995,1491.00,1650.670044,000,1650.670044
1986-12-01,1505.589966,1534.140015,1465.310059,1465.310059,000,1465.310059
1986-11-03,1494.810059,1507.50,1443.099976,1507.50,000,1507.50
1986-10-01,1424.180054,1484.76001,1424.180054,1484.76001,000,1484.76001
1986-09-02,1513.310059,1541.119995,1402.180054,1410.959961,000,1410.959961
1986-08-01,1430.52002,1537.530029,1430.52002,1536.569946,000,1536.569946
1986-07-01,1529.810059,1534.780029,1426.50,1436.859985,000,1436.859985
1986-06-02,1489.630005,1522.300049,1455.900024,1522.300049,000,1522.300049
1986-05-01,1432.420044,1505.48999,1421.530029,1502.099976,000,1502.099976
1986-04-01,1436.76001,1491.530029,1396.369995,1435.380005,000,1435.380005
1986-03-03,1375.540039,1455.900024,1370.670044,1455.900024,000,1455.900024
1986-02-03,1303.530029,1382.52002,1297.609985,1382.52002,000,1382.52002
1986-01-02,1276.670044,1301.939941,1245.060059,1291.369995,000,1291.369995
1985-12-02,1222.640015,1289.040039,1222.640015,1285.660034,000,1285.660034
1985-11-01,1168.930054,1233.849976,1167.869995,1232.160034,000,1232.160034
1985-10-01,1128.959961,1159.829956,1112.25,1159.410034,000,1159.410034
1985-09-03,1151.589966,1153.810059,1105.47998,1112.25,000,1112.25
1985-08-01,1175.589966,1175.589966,1141.01001,1156.660034,000,1156.660034
1985-07-01,1178.439941,1200.01001,1161.00,1168.079956,000,1168.079956
1985-06-03,1158.98999,1174.849976,1141.540039,1174.849976,000,1174.849976
1985-05-01,1092.800049,1160.150024,1092.800049,1159.199951,000,1159.199951
1985-04-01,1109.180054,1122.400024,1092.050049,1100.939941,000,1100.939941
1985-03-01,1121.23999,1121.23999,1083.380005,1106.01001,000,1106.01001
1985-02-01,1091.530029,1121.660034,1091.530029,1109.50,000,1109.50
1985-01-02,1009.049988,1097.02002,1000.27002,1097.02002,000,1097.02002
1984-12-03,992.97998,1023.330017,987.799988,1019.099976,000,1019.099976
1984-11-01,1020.150024,1037.48999,994.98999,997.099976,000,997.099976
1984-10-01,1004.080017,1024.170044,987.799988,1012.330017,000,1012.330017
1984-09-04,1004.080017,1026.920044,1000.27002,1012.650024,000,1012.650024
1984-08-01,936.619995,1018.25,936.619995,1013.599976,000,1013.599976
1984-07-02,933.97998,937.039978,900.140015,917.059998,000,917.059998
1984-06-01,932.179993,944.549988,911.140015,934.51001,000,934.51001
1984-05-01,981.97998,984.309998,914.099976,916.849976,000,916.849976
1984-04-02,962.530029,973.72998,943.599976,972.570007,000,972.570007
1984-03-01,962.950012,971.72998,940.429993,969.289978,000,969.289978
1984-02-01,993.190002,996.890015,937.780029,956.289978,000,956.289978
1984-01-03,1001.22998,1033.160034,995.200012,997.309998,000,997.309998
1983-12-01,1017.090027,1017.090027,988.960022,1006.409973,000,1006.409973
1983-11-01,997.419983,1025.02002,986.849976,1017.090027,000,1017.090027
1983-10-03,1014.969971,1053.459961,996.890015,997.00,000,997.00
1983-09-01,1002.710022,1040.349976,1002.710022,1017.619995,000,1017.619995
1983-08-01,992.97998,1009.900024,974.789978,1003.340027,000,1003.340027
1983-07-01,1035.27002,1042.359985,996.789978,996.789978,000,996.789978
1983-06-01,995.309998,1046.910034,989.380005,1029.98999,000,1029.98999
1983-05-02,983.780029,1015.179993,983.780029,994.780029,000,994.780029
1983-04-04,931.119995,996.789978,919.599976,996.789978,000,996.789978
1983-03-01,919.169983,937.469971,911.669983,930.809998,000,930.809998
1983-02-01,873.50,913.039978,873.50,903.630005,000,903.630005
1983-01-03,843.679993,896.549988,843.679993,885.549988,000,885.549988
1982-12-01,847.27002,868.419983,825.169983,856.789978,000,856.789978
1982-11-01,823.909973,870.75,815.450012,845.369995,000,845.369995
1982-10-01,740.27002,843.780029,737.72998,813.650024,000,813.650024
1982-09-01,717.960022,755.919983,717.960022,731.48999,000,731.48999
1982-08-02,660.75,724.719971,621.73999,724.719971,000,724.719971
1982-07-01,660.960022,676.190002,650.390015,650.390015,000,650.390015
1982-06-01,680.630005,682.530029,652.719971,666.359985,000,666.359985
1982-05-03,711.190002,727.469971,682.530029,682.530029,000,682.530029
1982-04-01,692.469971,725.25,692.469971,709.289978,000,709.289978
1982-03-01,691.940002,691.940002,655.890015,682.219971,000,682.219971
1982-02-01,719.119995,720.809998,681.369995,690.780029,000,690.780029
1982-01-04,752.849976,752.849976,703.049988,733.710022,000,733.710022
1981-12-01,773.789978,774.419983,746.289978,751.900024,000,751.900024
1981-11-02,761.840027,775.789978,740.059998,775.789978,000,775.789978
1981-10-01,713.72998,747.98999,713.72998,746.929993,000,746.929993
1981-09-01,753.700012,756.659973,686.869995,708.440002,000,708.440002
1981-08-03,800.429993,821.049988,752.849976,752.849976,000,752.849976
1981-07-01,796.940002,803.179993,781.400024,803.070007,000,803.070007
1981-06-01,813.22998,821.049988,802.22998,805.190002,000,805.190002
1981-05-01,811.530029,820.309998,793.559998,814.070007,000,814.070007
1981-04-01,831.309998,831.309998,809.840027,812.169983,000,812.169983
1981-03-02,799.159973,833.419983,787.320007,827.609985,000,827.609985
1981-02-02,768.390015,794.400024,766.070007,794.400024,000,794.400024
1981-01-02,827.50,836.809998,785.309998,785.309998,000,785.309998
1980-12-01,837.02002,837.02002,773.049988,823.27002,000,823.27002
1980-11-03,786.26001,856.679993,785.52002,856.679993,000,856.679993
1980-10-01,775.789978,816.710022,770.299988,777.48999,000,777.48999
1980-09-02,753.700012,797.580017,753.47998,765.330017,000,765.330017
1980-08-01,734.23999,766.280029,731.280029,745.77002,000,745.77002
1980-07-01,695.01001,741.219971,695.01001,736.349976,000,736.349976
1980-06-02,668.469971,705.47998,667.309998,690.890015,000,690.890015
1980-05-01,633.789978,675.450012,632.099976,670.799988,000,670.799988
1980-04-01,611.47998,638.22998,599.849976,638.22998,000,638.22998
1980-03-03,680.419983,680.530029,584.72998,609.580017,000,609.580017
1980-02-01,698.710022,716.580017,679.570007,686.76001,000,686.76001
1980-01-02,641.719971,699.349976,638.02002,693.73999,000,693.73999
1979-12-03,640.130005,662.02002,640.130005,655.039978,000,655.039978
1979-11-01,615.070007,645.309998,600.059998,641.929993,000,641.929993
1979-10-01,653.880005,670.27002,598.580017,610.210022,000,610.210022
1979-09-04,648.700012,664.880005,641.400024,658.109985,000,658.109985
1979-08-01,627.659973,659.799988,627.340027,659.799988,000,659.799988
1979-07-02,611.799988,627.22998,610.73999,625.330017,000,625.330017
1979-06-01,592.450012,617.289978,592.450012,617.289978,000,617.289978
1979-05-01,606.299988,606.719971,583.880005,592.02002,000,592.02002
1979-04-02,599.849976,615.179993,599.849976,606.51001,000,606.51001
1979-03-01,574.150024,608.309998,574.150024,604.080017,000,604.080017
1979-02-01,592.130005,592.130005,569.710022,570.23999,000,570.23999
1979-01-02,570.23999,602.599976,570.23999,592.02002,000,592.02002
1978-12-01,568.549988,576.369995,551.950012,566.960022,000,566.960022
1978-11-01,568.76001,568.76001,543.070007,559.23999,000,559.23999
1978-10-02,613.059998,626.919983,546.340027,546.340027,000,546.340027
1978-09-01,618.98999,638.440002,605.97998,610.950012,000,610.950012
1978-08-01,598.580017,626.599976,598.580017,616.97998,000,616.97998
1978-07-03,565.27002,598.369995,560.409973,598.369995,000,598.369995
1978-06-01,577.219971,594.23999,562.419983,567.390015,000,567.390015
1978-05-01,574.789978,588.75,566.75,576.47998,000,576.47998
1978-04-03,522.77002,569.919983,522.77002,569.919983,000,569.919983
1978-03-01,512.719971,534.710022,511.450012,527.099976,000,527.099976
1978-02-01,526.469971,532.390015,512.090027,512.090027,000,512.090027
1978-01-03,547.929993,547.929993,518.75,522.450012,000,522.450012
1977-12-01,553.429993,555.119995,540.419983,555.119995,000,555.119995
1977-11-01,530.059998,563.900024,526.359985,553.640015,000,553.640015
1977-10-03,559.77002,559.77002,527.210022,535.559998,000,535.559998
1977-09-01,560.299988,566.650024,550.570007,558.400024,000,558.400024
1977-08-01,573.840027,573.840027,556.179993,559.669983,000,559.669983
1977-07-01,580.710022,589.590027,571.830017,572.25,000,572.25
1977-06-01,560.090027,586.00,559.140015,582.609985,000,582.609985
1977-05-02,570.23999,579.119995,555.76001,555.76001,000,555.76001
1977-04-01,570.349976,580.919983,559.97998,567.390015,000,567.390015
1977-03-01,578.169983,586.840027,566.01001,566.01001,000,566.01001
1977-02-01,589.48999,589.48999,571.929993,573.409973,000,573.409973
1977-01-03,610.00,610.00,586.210022,586.630005,000,586.630005
1976-12-01,581.869995,612.01001,580.179993,612.01001,000,612.01001
1976-11-01,581.559998,585.039978,559.349976,579.440002,000,579.440002
1976-10-01,588.960022,588.960022,564.849976,580.390015,000,580.390015
1976-09-01,586.840027,608.099976,586.309998,594.559998,000,594.559998
1976-08-02,582.929993,591.919983,572.570007,580.710022,000,580.710022
1976-07-01,584.830017,598.580017,581.77002,584.299988,000,584.299988
1976-06-01,562.099976,589.059998,555.330017,589.059998,000,589.059998
1976-05-03,567.599976,580.50,559.23999,563.690002,000,563.690002
1976-04-01,576.690002,583.669983,563.900024,572.140015,000,572.140015
1976-03-01,565.690002,583.140015,559.880005,579.440002,000,579.440002
1976-02-02,566.650024,577.539978,559.880005,564.109985,000,564.109985
1976-01-02,507.959991,566.219971,507.959991,566.219971,000,566.219971
1975-12-01,507.119995,507.119995,484.700012,503.730011,000,503.730011
1975-11-03,492.309998,511.769989,492.309998,510.079987,000,510.079987
1975-10-01,464.820007,510.179993,464.820007,497.48999,000,497.48999
1975-09-02,481.630005,484.910004,460.910004,470.429993,000,470.429993
1975-08-01,498.019989,498.019989,467.570007,489.459991,000,489.459991
1975-07-01,535.880005,541.799988,499.079987,502.459991,000,502.459991
1975-06-02,520.02002,537.669983,507.01001,537.669983,000,537.669983
1975-05-01,492.630005,516.320007,492.630005,512.400024,000,512.400024
1975-04-01,463.549988,488.929993,451.390015,488.399994,000,488.399994
1975-03-03,463.450012,481.529999,457.00,467.459991,000,467.459991
1975-02-03,437.540009,462.070007,436.269989,455.410004,000,455.410004
1975-01-02,391.859985,433.839996,391.859985,432.570007,000,432.570007
1974-12-02,382.350006,382.350006,364.269989,382.029999,000,382.029999
1974-11-01,411.73999,420.519989,380.970001,392.600006,000,392.600006
1974-10-01,353.059998,413.640015,347.769989,412.059998,000,412.059998
1974-09-03,390.170013,394.720001,353.690002,353.690002,000,353.690002
1974-08-01,436.269989,457.420013,387.209991,398.630005,000,398.630005
1974-07-01,474.339996,474.339996,439.339996,439.339996,000,439.339996
1974-06-03,494.959991,518.01001,474.76001,474.76001,000,474.76001
1974-05-01,517.27002,519.059998,483.640015,485.549988,000,485.549988
1974-04-01,526.570007,533.340027,502.570007,506.799988,000,506.799988
1974-03-01,541.690002,564.320007,530.909973,530.909973,000,530.909973
1974-02-01,539.26001,546.030029,513.570007,545.179993,000,545.179993
1974-01-02,549.619995,562.630005,523.400024,546.030029,000,546.030029
1973-12-03,529.530029,551.419983,518.640015,547.929993,000,547.929993
1973-11-01,612.640015,612.640015,539.469971,541.159973,000,541.159973
1973-10-01,617.719971,637.070007,616.23999,616.23999,000,616.23999
1973-09-04,590.440002,621.73999,583.559998,618.669983,000,618.669983
1973-08-01,601.650024,601.960022,566.219971,588.320007,000,588.320007
1973-07-02,572.780029,618.98999,564.210022,609.580017,000,609.580017
1973-06-01,580.070007,602.169983,568.76001,579.859985,000,579.859985
1973-05-01,600.159973,622.789978,573.309998,586.00,000,586.00
1973-04-02,622.690002,634.109985,599.849976,599.849976,000,599.849976
1973-03-01,630.299988,650.50,614.549988,629.97998,000,629.97998
1973-02-01,655.98999,665.299988,630.299988,634.419983,000,634.419983
1973-01-02,687.929993,692.369995,662.659973,663.50,000,663.50
1972-12-01,679.789978,688.77002,666.25,681.789978,000,681.789978
1972-11-01,652.820007,677.98999,652.820007,675.450012,000,675.450012
1972-10-02,638.859985,646.27002,618.460022,646.27002,000,646.27002
1972-09-01,648.590027,648.590027,626.390015,640.77002,000,640.77002
1972-08-01,630.619995,653.98999,630.619995,646.159973,000,646.159973
1972-07-03,629.23999,637.909973,617.719971,624.799988,000,624.799988
1972-06-01,643.72998,644.469971,624.700012,627.130005,000,627.130005
1972-05-01,628.710022,649.02002,615.070007,642.460022,000,642.460022
1972-04-03,632.52002,649.440002,630.409973,634.419983,000,634.419983
1972-03-01,631.25,642.039978,627.130005,631.039978,000,631.039978
1972-02-01,610.840027,626.390015,610.840027,626.390015,000,626.390015
1972-01-03,594.559998,610.950012,594.559998,610.210022,000,610.210022
1971-12-01,557.549988,596.679993,557.549988,596.679993,000,596.679993
1971-11-01,542.429993,553.530029,524.460022,548.140015,000,548.140015
1971-10-01,577.960022,584.409973,547.719971,550.570007,000,550.570007
1971-09-01,579.02002,592.549988,570.559998,574.469971,000,574.469971
1971-08-02,560.719971,587.049988,546.23999,578.809998,000,578.809998
1971-07-01,583.25,590.330017,558.400024,558.400024,000,558.400024
1971-06-01,584.299988,591.599976,569.289978,582.51001,000,582.51001
1971-05-03,601.75,605.030029,579.119995,580.710022,000,580.710022
1971-04-01,586.630005,610.73999,586.630005,605.559998,000,605.559998
1971-03-01,564.00,589.700012,564.00,586.210022,000,586.210022
1971-02-01,559.97998,574.049988,556.390015,562.419983,000,562.419983
1971-01-04,525.830017,556.599976,525.830017,556.599976,000,556.599976
1970-12-01,502.890015,531.75,502.890015,531.119995,000,531.119995
1970-11-02,480.470001,501.299988,475.820007,501.299988,000,501.299988
1970-10-01,488.399994,502.149994,478.670013,478.779999,000,478.779999
1970-09-01,465.559998,488.399994,465.350006,487.869995,000,487.869995
1970-08-03,443.040009,470.320007,429.190002,468.630005,000,468.630005
1970-07-01,419.880005,449.070007,409.200012,448.640015,000,448.640015
1970-06-01,449.700012,454.779999,418.51001,418.51001,000,418.51001
1970-05-01,473.170013,473.170013,398.519989,441.769989,000,441.769989
1970-04-01,529.73999,529.73999,466.089996,473.910004,000,473.910004
1970-03-02,530.700012,533.76001,512.190002,527.309998,000,527.309998
1970-02-02,506.690002,529.73999,506.690002,529.73999,000,529.73999
1970-01-02,550.890015,553.640015,502.679993,502.679993,000,502.679993
1969-12-01,551.099976,551.099976,526.359985,544.859985,000,544.859985
1969-11-03,575.320007,582.820007,549.619995,555.02002,000,555.02002
1969-10-01,543.169983,580.390015,543.169983,575.73999,000,575.73999
1969-09-02,559.349976,561.25,542.219971,546.559998,000,546.559998
1969-08-01,545.820007,561.570007,541.059998,559.77002,000,559.77002
1969-07-01,574.679993,583.780029,521.390015,535.450012,000,535.450012
1969-06-02,608.840027,608.840027,563.789978,572.359985,000,572.359985
1969-05-01,612.539978,627.22998,610.530029,611.900024,000,611.900024
1969-04-01,600.27002,613.169983,590.969971,613.169983,000,613.169983
1969-03-03,584.52002,601.119995,580.820007,601.119995,000,601.119995
1969-02-03,616.450012,620.679993,583.559998,583.559998,000,583.559998
1969-01-02,623.219971,623.320007,600.27002,617.289978,000,617.289978
1968-12-02,646.47998,646.47998,622.159973,622.789978,000,622.789978
1968-11-01,612.75,647.849976,612.75,647.849976,000,647.849976
1968-10-01,611.27002,623.73999,611.27002,615.070007,000,615.070007
1968-09-03,588.429993,610.099976,588.429993,610.099976,000,610.099976
1968-08-01,576.27002,587.26001,572.880005,586.210022,000,586.210022
1968-07-01,591.710022,610.00,578.48999,579.22998,000,579.22998
1968-06-03,594.140015,606.090027,592.969971,592.969971,000,592.969971
1968-05-01,578.070007,586.840027,572.359985,586.840027,000,586.840027
1968-04-01,542.119995,576.159973,542.119995,576.159973,000,576.159973
1968-03-01,524.25,530.380005,514.940002,529.219971,000,529.219971
1968-02-01,547.929993,547.929993,525.72998,526.25,000,526.25
1968-01-02,567.599976,572.780029,546.23999,546.23999,000,546.23999
1967-12-01,555.330017,569.179993,555.330017,569.179993,000,569.179993
1967-11-01,544.22998,555.119995,535.030029,552.580017,000,552.580017
1967-10-02,565.799988,572.669983,551.210022,551.210022,000,551.210022
1967-09-01,551.419983,572.460022,551.419983,567.919983,000,567.919983
1967-08-01,560.090027,562.72998,544.119995,550.570007,000,550.570007
1967-07-03,533.22998,556.710022,533.22998,556.710022,000,556.710022
1967-06-01,526.25,541.059998,515.359985,531.539978,000,531.539978
1967-05-01,544.650024,549.090027,519.909973,519.909973,000,519.909973
1967-04-03,517.900024,544.969971,512.830017,544.969971,000,544.969971
1967-03-01,507.859985,526.679993,507.859985,523.609985,000,523.609985
1967-02-01,499.50,510.609985,499.50,502.890015,000,502.890015
1967-01-03,462.48999,500.670013,462.48999,500.140015,000,500.140015
1966-12-01,459.109985,475.079987,459.109985,462.279999,000,462.279999
1966-11-01,459.850006,470.109985,455.519989,460.910004,000,460.910004
1966-10-03,427.390015,456.470001,416.290009,456.359985,000,456.359985
1966-09-01,443.459991,456.26001,434.26001,436.700012,000,436.700012
1966-08-01,471.589996,481.100006,426.329987,440.399994,000,440.399994
1966-07-01,490.200012,500.559998,478.880005,478.880005,000,478.880005
1966-06-01,491.779999,498.660004,485.119995,485.440002,000,485.440002
1966-05-02,520.539978,520.539978,476.450012,491.679993,000,491.679993
1966-04-01,515.580017,529.109985,515.580017,521.179993,000,521.179993
1966-03-01,517.900024,517.900024,501.51001,511.450012,000,511.450012
1966-02-01,529.109985,539.890015,506.380005,524.559998,000,524.559998
1966-01-03,527.210022,538.940002,527.210022,533.340027,000,533.340027
1965-12-31,528.690002,528.690002,528.690002,528.690002,000,528.690002
